,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
4410,1.0,0.9197080291970803,0.275,0.3076923076923077,0.0,1.0,1.0,0.0,15.791666666666666,1.0,0.0,0.7368421052631579,0.0,0.0,0.3,0.3333333333333333,0.0,0.5517241379310345,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.10344827586206896,1.0,1.0,0.27379784102060845,0.3,0.17391304347826086,0.0,0.0,1.0,1.0,0.5185185185185185,0.25,23.0
4411,1.0,1.0,0.25,1.0,0.0,1.0,1.0,0.2222222222222222,28.625,0.0,0.0,0.7894736842105263,0.0,0.0,1.0,0.6666666666666666,1.0,0.8,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.15384615384615385,0.4429992348890589,0.3,1.0,1.0,0.0,1.0,1.0,0.7080745341614907,1.0,17.0
4412,1.0,1.0,0.3,1.0,0.0,1.0,1.0,0.25,56.291666666666664,0.0,1.0,0.8421052631578947,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26246719160104987,0.35,1.0,1.0,1.0,0.0,0.0,0.875,1.0,16.0
4413,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.4444444444444444,72.0,1.0,0.0,0.7894736842105263,0.0,0.0,0.275,0.3333333333333333,0.08,0.5306122448979592,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1016949152542373,1.0,1.0,0.27379784102060845,0.3,0.16666666666666666,0.0,0.0,1.0,0.0,0.5425531914893617,0.06896551724137931,24.0
4414,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.5,121.04166666666667,1.0,0.0,0.8947368421052632,0.0,0.0,0.3,0.6666666666666666,0.08,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.12903225806451613,1.0,0.15384615384615385,0.27454811919882754,0.35,0.17391304347826086,0.0,0.0,1.0,0.0,0.4,0.17647058823529413,26.0
4415,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.25,7.041666666666667,1.0,0.0,0.8421052631578947,0.0,0.0,1.0,0.3333333333333333,1.0,0.5306122448979592,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27379784102060845,0.3,0.16901408450704225,1.0,0.0,1.0,0.0,0.5185185185185185,0.25,19.0
4416,1.0,1.0,0.375,1.0,0.0,1.0,1.0,0.25,68.79166666666667,1.0,0.0,0.8421052631578947,1.0,0.0,0.325,0.6666666666666666,0.0,0.8,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.40109034267912774,0.275,1.0,0.7058823529411765,0.0,1.0,0.0,0.9139072847682119,1.0,20.0
4417,1.0,1.0,0.375,1.0,0.0,1.0,1.0,0.2,50.416666666666664,1.0,1.0,0.8421052631578947,0.0,0.0,0.325,1.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10344827586206896,1.0,1.0,0.3907092492741601,0.375,1.0,0.0,0.0,1.0,1.0,0.9210526315789473,1.0,16.0
4418,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.6,52.083333333333336,1.0,0.0,0.7894736842105263,0.0,0.0,0.375,0.3333333333333333,0.08,0.5306122448979592,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.10526315789473684,1.0,1.0,0.27379784102060845,0.3,0.16901408450704225,0.0,0.0,1.0,0.0,0.5492227979274611,0.25,24.0
4419,1.0,0.9197080291970803,0.35,0.3076923076923077,0.0,1.0,1.0,0.2,29.791666666666668,1.0,0.0,0.7894736842105263,0.0,0.0,0.3,0.3333333333333333,0.08,0.5517241379310345,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12903225806451613,1.0,0.15384615384615385,0.27454811919882754,0.375,0.24390243902439024,0.0,0.0,1.0,0.0,0.41,0.17391304347826086,26.0
4420,1.0,1.0,0.3,1.0,0.0,1.0,1.0,0.2222222222222222,105.58333333333333,0.0,1.0,0.8421052631578947,0.0,0.0,0.275,0.6666666666666666,0.42424242424242425,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.42424242424242425,1.0,1.0,0.0,0.325,1.0,0.42424242424242425,0.0,1.0,0.0,0.9271523178807947,1.0,20.0
4421,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.25,251.79166666666666,1.0,0.0,0.6842105263157895,0.0,0.0,0.45,0.6666666666666666,0.08,0.7714285714285715,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.03773584905660377,1.0,0.23529411764705882,0.3988212180746562,0.35,0.14634146341463414,0.0,0.0,1.0,0.0,0.4067796610169492,0.2916666666666667,26.0
4422,1.0,0.9197080291970803,0.4,0.3076923076923077,0.0,1.0,1.0,0.0,244.83333333333334,0.0,0.0,0.7368421052631579,0.0,0.0,0.45,0.6666666666666666,0.08,0.8571428571428571,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.03773584905660377,1.0,0.23529411764705882,0.3674096848578017,0.325,0.14634146341463414,0.0,0.0,1.0,0.0,0.4090909090909091,0.2916666666666667,27.0
4423,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.0,23.166666666666668,0.0,0.0,0.8421052631578947,0.0,0.0,0.3,0.6666666666666666,0.1,0.5306122448979592,1.0,0.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.08695652173913043,1.0,0.23529411764705882,0.3769338959212377,0.35,1.0,0.0,0.0,0.0,1.0,0.4067796610169492,1.0,26.0
4424,1.0,0.9197080291970803,0.35,0.3076923076923077,0.0,1.0,1.0,0.0,114.41666666666667,0.0,0.0,0.7368421052631579,0.0,0.0,0.35,0.6666666666666666,0.08,0.7714285714285715,1.0,0.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.03773584905660377,1.0,0.23529411764705882,0.41576354679802957,0.4,1.0,0.0,1.0,0.0,0.0,0.39325842696629215,1.0,26.0
4425,1.0,0.9197080291970803,0.25,0.3076923076923077,0.0,1.0,1.0,0.25,35.916666666666664,0.0,0.0,0.7894736842105263,1.0,0.0,0.35,0.6666666666666666,1.0,0.6551724137931034,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,1.0,0.23529411764705882,0.21020615072659682,0.45,1.0,0.35294117647058826,0.0,1.0,1.0,0.4067796610169492,1.0,23.0
4426,1.0,1.0,0.275,1.0,0.0,1.0,1.0,0.0,137.83333333333334,0.0,0.0,0.8421052631578947,1.0,0.0,0.3,0.3333333333333333,1.0,0.8285714285714286,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.26666666666666666,1.0,0.23529411764705882,0.9738717339667459,0.35,0.16216216216216217,0.23529411764705882,0.0,1.0,0.0,0.8093023255813954,0.25,24.0
4427,1.0,1.0,0.35,1.0,0.0,1.0,1.0,0.5,0.8333333333333334,0.0,1.0,0.8947368421052632,0.0,0.0,0.35,1.0,0.08,0.5517241379310345,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03773584905660377,1.0,0.1,0.9588719153936546,0.325,0.20408163265306123,0.0,0.0,1.0,1.0,0.8230088495575221,0.3870967741935484,21.0
4428,1.0,1.0,0.35,1.0,0.0,1.0,1.0,0.0,88.58333333333333,0.0,1.0,0.7894736842105263,1.0,0.0,0.325,0.6666666666666666,1.0,0.4489795918367347,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.26666666666666666,1.0,0.23529411764705882,0.9762470308788599,0.375,0.16901408450704225,0.35294117647058826,0.0,1.0,1.0,0.8130841121495327,0.25,22.0
4429,1.0,0.9197080291970803,0.275,0.3076923076923077,0.0,1.0,1.0,0.0,40.708333333333336,1.0,0.0,0.6842105263157895,0.0,0.0,0.35,0.6666666666666666,0.08,0.8571428571428571,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.03773584905660377,1.0,0.23529411764705882,0.23607323724191664,0.3,1.0,0.0,1.0,1.0,1.0,0.4067796610169492,1.0,22.0
4430,1.0,1.0,0.325,1.0,0.0,1.0,1.0,0.3333333333333333,117.125,1.0,1.0,0.6842105263157895,1.0,0.0,0.325,0.6666666666666666,0.0,0.5517241379310345,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,1.0,0.23529411764705882,0.9762470308788599,0.375,1.0,0.23529411764705882,0.0,1.0,0.0,0.8356807511737089,1.0,21.0
4431,1.0,1.0,0.325,1.0,0.0,1.0,1.0,0.4444444444444444,146.0,0.0,0.0,0.7894736842105263,1.0,0.0,0.35,0.3333333333333333,1.0,0.5306122448979592,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1,0.9565217391304348,0.35,0.17777777777777778,0.23529411764705882,0.0,1.0,0.0,0.7876106194690266,0.17647058823529413,24.0
4432,1.0,1.0,0.3,1.0,0.0,1.0,1.0,0.25,38.458333333333336,1.0,1.0,0.8421052631578947,0.0,0.0,0.35,0.6666666666666666,0.08,0.5862068965517241,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.03773584905660377,1.0,0.1,0.9588719153936546,0.325,0.20408163265306123,0.0,0.0,1.0,0.0,0.7964601769911505,0.17391304347826086,23.0
4433,1.0,0.9197080291970803,0.375,0.3076923076923077,0.0,1.0,1.0,0.3333333333333333,128.29166666666666,1.0,0.0,0.8421052631578947,0.0,0.0,0.375,0.6666666666666666,0.08,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.36363636363636365,0.16901408450704225,1.0,1.0,0.40707964601769914,0.3,1.0,0.0,0.0,1.0,0.0,0.5082872928176796,1.0,23.0
4434,1.0,0.9197080291970803,0.4,0.3076923076923077,0.0,1.0,1.0,0.0,93.33333333333333,0.0,0.0,0.8421052631578947,1.0,0.0,0.35,0.6666666666666666,1.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.1,0.2930135557872784,0.375,1.0,0.25,0.0,1.0,0.0,0.3850267379679144,1.0,24.0
4435,1.0,0.9197080291970803,0.35,0.3076923076923077,0.0,1.0,1.0,0.0,155.95833333333334,1.0,0.0,0.6842105263157895,1.0,0.0,0.375,0.6666666666666666,1.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.36363636363636365,0.35714285714285715,1.0,1.0,0.41002949852507375,0.35,1.0,0.23529411764705882,0.0,1.0,0.0,0.5082872928176796,1.0,22.0
4436,1.0,0.9197080291970803,0.375,0.3076923076923077,0.0,1.0,1.0,0.25,1.625,1.0,0.0,0.7894736842105263,0.0,0.0,0.325,0.6666666666666666,0.08,0.6551724137931034,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.03773584905660377,1.0,0.47058823529411764,0.23647294589178355,0.4,1.0,0.0,0.0,1.0,1.0,0.4175824175824176,1.0,23.0
4437,1.0,1.0,0.35,1.0,0.0,1.0,1.0,0.2222222222222222,134.66666666666666,1.0,0.0,0.8421052631578947,1.0,0.0,0.325,0.3333333333333333,0.0,0.9142857142857143,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,1.0,0.23529411764705882,0.9714964370546318,0.4,0.1794871794871795,0.35294117647058826,0.0,1.0,0.0,0.8401826484018264,0.25,24.0
4438,1.0,1.0,0.4,1.0,0.0,1.0,1.0,0.5,5.041666666666667,1.0,1.0,0.8947368421052632,1.0,0.0,0.375,1.0,1.0,0.5306122448979592,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.26666666666666666,1.0,0.23529411764705882,0.9762470308788599,0.35,0.16666666666666666,0.23529411764705882,0.0,1.0,0.0,0.8651162790697674,0.25,20.0
4439,1.0,0.9197080291970803,0.35,0.3076923076923077,0.0,1.0,1.0,0.2857142857142857,120.20833333333333,0.0,0.0,0.6842105263157895,0.0,0.0,0.325,0.3333333333333333,0.08,0.8571428571428571,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.03773584905660377,1.0,0.23529411764705882,0.31063829787234043,0.35,1.0,0.0,1.0,1.0,0.0,0.4180790960451977,1.0,24.0
4440,1.0,1.0,0.3,1.0,0.0,1.0,1.0,0.25,14.458333333333334,1.0,0.0,0.8421052631578947,0.0,0.0,0.325,0.6666666666666666,0.08,0.6557377049180327,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.03773584905660377,1.0,0.23529411764705882,0.9809976247030879,0.35,0.16901408450704225,0.0,1.0,1.0,0.0,0.8169014084507042,0.25,23.0
4441,1.0,1.0,0.375,1.0,0.0,1.0,1.0,0.2222222222222222,62.0,0.0,1.0,0.8947368421052632,1.0,0.0,0.325,1.0,0.0,0.5531914893617021,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.26666666666666666,1.0,0.23529411764705882,0.9714964370546318,0.3,0.16901408450704225,0.23529411764705882,0.0,1.0,1.0,0.867579908675799,0.25,21.0
4442,1.0,1.0,0.35,1.0,0.0,1.0,1.0,0.0,83.875,1.0,1.0,0.8421052631578947,1.0,0.0,0.35,0.6666666666666666,1.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.1,0.954171562867215,0.3,0.2702702702702703,0.25,0.0,1.0,0.0,0.7911111111111111,0.17391304347826086,22.0
4443,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.2222222222222222,20.041666666666668,0.0,0.0,0.8421052631578947,1.0,0.0,0.375,0.3333333333333333,0.0,0.6551724137931034,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,1.0,0.23529411764705882,0.3276216586703221,0.35,1.0,0.35294117647058826,0.0,1.0,1.0,0.42045454545454547,1.0,24.0
4444,1.0,1.0,0.3,1.0,0.0,1.0,1.0,0.25,19.083333333333332,0.0,0.0,0.7894736842105263,1.0,0.0,0.375,0.6666666666666666,1.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.1,0.963572267920094,0.375,0.20408163265306123,0.25,0.0,1.0,0.0,0.7678571428571429,0.17391304347826086,24.0
4445,1.0,0.9197080291970803,0.375,0.3076923076923077,0.0,1.0,1.0,0.2222222222222222,158.5,1.0,0.0,0.6842105263157895,1.0,0.0,0.35,0.6666666666666666,0.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.26666666666666666,1.0,0.23529411764705882,0.3684879288437103,0.4,1.0,0.35294117647058826,0.0,1.0,0.0,0.4,1.0,24.0
4446,1.0,0.9197080291970803,0.3,0.3076923076923077,0.0,1.0,1.0,0.2857142857142857,197.70833333333334,1.0,0.0,0.7368421052631579,0.0,0.0,0.3,0.3333333333333333,0.08,0.5945945945945946,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12903225806451613,1.0,0.1111111111111111,0.3565989847715736,0.3,0.20408163265306123,0.0,0.0,1.0,0.0,0.38144329896907214,0.3870967741935484,26.0
4447,1.0,0.9197080291970803,0.3,0.3076923076923077,0.0,1.0,1.0,0.0,53.25,1.0,0.0,0.6842105263157895,1.0,0.0,0.375,0.6666666666666666,0.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.36363636363636365,0.35714285714285715,1.0,0.7272727272727273,0.36537237428389563,0.35,1.0,0.23529411764705882,0.0,1.0,1.0,0.48044692737430167,1.0,23.0
4448,1.0,0.9197080291970803,0.25,0.3076923076923077,0.0,1.0,1.0,0.0,241.875,1.0,0.0,0.631578947368421,0.0,0.0,0.3,0.3333333333333333,0.0,0.5306122448979592,1.0,1.0,0.0,1.0,1.0,1.0,0.15384615384615385,0.16901408450704225,1.0,0.26666666666666666,0.3548181238034461,0.35,0.16666666666666666,0.0,0.0,1.0,0.0,0.42045454545454547,0.06896551724137931,26.0
4449,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.0,78.66666666666667,1.0,0.0,0.6842105263157895,1.0,0.0,0.35,0.6666666666666666,0.0,0.7027027027027027,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.30303030303030304,1.0,0.26666666666666666,0.3548181238034461,0.325,0.16901408450704225,0.23529411764705882,0.0,1.0,0.0,0.391304347826087,0.25,26.0
4450,1.0,0.9197080291970803,0.35,0.3076923076923077,0.0,1.0,1.0,0.6666666666666666,165.20833333333334,1.0,0.0,0.7894736842105263,1.0,0.0,0.325,0.3333333333333333,0.0,0.9285714285714286,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.21621621621621623,1.0,0.1111111111111111,0.3553299492385787,0.3,0.20408163265306123,0.5882352941176471,0.0,1.0,0.0,0.38144329896907214,0.17391304347826086,26.0
4451,1.0,0.9197080291970803,0.35,0.3076923076923077,0.0,1.0,1.0,0.25,72.91666666666667,1.0,0.0,0.7894736842105263,1.0,0.0,0.3,0.6666666666666666,0.0,0.2765957446808511,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.1875,1.0,0.26666666666666666,0.3560944479897894,0.35,0.1791044776119403,0.6666666666666666,0.0,1.0,1.0,0.38461538461538464,0.25,25.0
4452,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.25,150.04166666666666,0.0,0.0,0.8421052631578947,0.0,0.0,0.4,0.6666666666666666,0.0,0.7027027027027027,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.24390243902439024,1.0,0.26666666666666666,0.0,0.325,1.0,0.0,0.0,1.0,0.0,0.40641711229946526,1.0,25.0
4453,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.25,22.166666666666668,1.0,0.0,0.8421052631578947,1.0,0.0,0.375,0.6666666666666666,1.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.36363636363636365,0.35714285714285715,1.0,0.7272727272727273,0.36537237428389563,0.35,0.15625,0.8888888888888888,0.0,1.0,1.0,0.47191011235955055,0.2916666666666667,24.0
4454,1.0,0.9197080291970803,0.325,0.3076923076923077,0.0,1.0,1.0,0.25,111.66666666666667,1.0,1.0,0.7894736842105263,0.0,0.0,0.3,0.3333333333333333,0.0,0.5306122448979592,1.0,1.0,0.0,1.0,1.0,1.0,0.15384615384615385,0.16901408450704225,1.0,0.26666666666666666,0.3560944479897894,0.3,0.18181818181818182,0.0,0.0,1.0,0.0,0.425531914893617,0.25,25.0
4455,1.0,1.0,0.275,1.0,0.0,1.0,1.0,0.25,15.041666666666666,1.0,1.0,0.7894736842105263,0.0,0.0,0.3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.16901408450704225,1.0,0.26666666666666666,0.30681586978636827,0.375,1.0,0.0,1.0,1.0,1.0,0.7671232876712328,1.0,16.0
4456,1.0,1.0,0.35,1.0,0.0,1.0,1.0,0.0,97.20833333333333,0.0,0.0,0.7368421052631579,1.0,0.0,0.325,0.6666666666666666,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.2702702702702703,1.0,0.1111111111111111,0.4086265607264472,0.325,1.0,0.5882352941176471,0.0,1.0,0.0,0.7051282051282052,1.0,22.0
4457,1.0,0.9197080291970803,0.475,0.3076923076923077,0.0,1.0,1.0,0.2222222222222222,125.125,0.0,0.0,0.7894736842105263,0.0,0.0,0.3,0.3333333333333333,0.0,0.5306122448979592,1.0,1.0,0.0,1.0,1.0,1.0,0.15384615384615385,0.16901408450704225,1.0,0.26666666666666666,0.3548181238034461,0.375,0.18461538461538463,0.0,0.0,1.0,0.0,0.4318181818181818,0.25,27.0
4458,1.0,0.9197080291970803,0.3,0.3076923076923077,0.0,1.0,1.0,0.0,150.375,1.0,0.0,0.7894736842105263,1.0,0.0,0.3,0.3333333333333333,0.0,0.9285714285714286,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.21621621621621623,1.0,0.1111111111111111,0.3553299492385787,0.35,0.20408163265306123,0.5882352941176471,0.0,1.0,0.0,0.3711340206185567,0.17391304347826086,26.0
4459,1.0,0.9197080291970803,0.35,0.3076923076923077,0.0,1.0,1.0,0.2857142857142857,95.75,0.0,0.0,0.7368421052631579,1.0,0.0,0.4,0.6666666666666666,0.0,0.9285714285714286,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.1875,1.0,0.26666666666666666,0.388631090487239,0.275,0.1791044776119403,0.8888888888888888,0.0,1.0,0.0,0.38461538461538464,0.25,27.0
4460,1.0,0.9197080291970803,0.3,0.3076923076923077,0.0,1.0,1.0,0.5,66.70833333333333,1.0,0.0,0.8421052631578947,1.0,0.0,0.35,0.3333333333333333,0.0,0.9285714285714286,1.0,1.0,0.0,1.0,1.0,1.0,0.15384615384615385,0.1875,1.0,0.26666666666666666,0.3560944479897894,0.3,0.16901408450704225,0.5882352941176471,0.0,1.0,0.0,0.40437158469945356,0.25,26.0
4461,1.0,1.0,0.325,1.0,0.0,1.0,1.0,0.2222222222222222,66.5,1.0,1.0,0.8421052631578947,0.0,0.0,0.3,1.0,0.0,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,0.16901408450704225,1.0,0.7272727272727273,0.6165413533834586,0.35,1.0,0.0,0.0,1.0,1.0,0.9014084507042254,1.0,18.0
4462,1.0,0.9197080291970803,0.375,0.3076923076923077,0.0,1.0,1.0,0.2222222222222222,66.25,1.0,0.0,0.7368421052631579,0.0,0.0,1.0,0.6666666666666666,1.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,1.0,1.0,0.26666666666666666,0.27543186180422263,0.325,0.16666666666666666,1.0,1.0,1.0,0.0,0.4065934065934066,0.25,20.0
4463,1.0,1.0,0.425,1.0,0.0,1.0,1.0,0.2857142857142857,124.25,1.0,0.0,0.7368421052631579,0.0,0.0,0.275,0.6666666666666666,0.08,0.8571428571428571,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.10526315789473684,1.0,0.26666666666666666,0.3441487422530077,0.35,1.0,0.0,0.0,1.0,0.0,0.7397260273972602,1.0,22.0
4464,1.0,1.0,0.375,1.0,0.0,1.0,1.0,0.2857142857142857,129.04166666666666,0.0,0.0,0.7368421052631579,0.0,0.0,0.375,0.6666666666666666,0.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.10344827586206896,1.0,0.26666666666666666,0.35683139534883723,0.3,1.0,0.0,0.0,1.0,0.0,0.7210884353741497,1.0,23.0
4465,1.0,0.9197080291970803,0.45,0.3076923076923077,0.0,1.0,1.0,0.25,85.08333333333333,1.0,0.0,0.7368421052631579,0.0,0.0,0.35,0.6666666666666666,0.08,0.7027027027027027,1.0,1.0,0.5,1.0,1.0,1.0,0.36363636363636365,0.03773584905660377,1.0,0.7272727272727273,0.27873563218390807,0.325,0.15625,0.0,0.0,1.0,0.0,0.5027932960893855,0.2916666666666667,26.0
4466,1.0,1.0,0.35,1.0,0.0,1.0,1.0,0.2222222222222222,123.91666666666667,1.0,1.0,0.7894736842105263,0.0,0.0,1.0,0.6666666666666666,1.0,0.5306122448979592,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,1.0,1.0,0.26666666666666666,0.283250113481616,0.35,1.0,1.0,0.0,1.0,1.0,0.7397260273972602,1.0,15.0
4467,1.0,1.0,0.325,1.0,0.0,1.0,0.0,0.25,24.916666666666668,0.0,1.0,0.7894736842105263,0.0,0.0,0.375,1.0,0.5777777777777777,0.5294117647058824,1.0,0.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.5777777777777777,1.0,0.26666666666666666,0.30116175156389635,0.325,1.0,0.5777777777777777,0.0,0.0,1.0,0.7671232876712328,1.0,22.0
4468,1.0,1.0,0.35,1.0,0.0,1.0,1.0,0.2222222222222222,14.041666666666666,0.0,1.0,0.7894736842105263,0.0,0.0,0.375,0.6666666666666666,0.08,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.10344827586206896,1.0,0.26666666666666666,0.3611202635914333,0.35,1.0,0.0,0.0,0.0,1.0,0.7210884353741497,1.0,22.0
4469,1.0,1.0,0.3,1.0,0.0,1.0,1.0,0.4444444444444444,56.458333333333336,0.0,1.0,0.7894736842105263,0.0,0.0,0.375,0.6666666666666666,0.08,0.7027027027027027,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.1016949152542373,1.0,0.26666666666666666,0.34430571320469167,0.325,1.0,0.0,0.0,1.0,1.0,0.7397260273972602,1.0,21.0
4470,1.0,1.0,0.3,1.0,0.0,1.0,1.0,0.0,122.04166666666667,0.0,1.0,0.7894736842105263,0.0,0.0,0.3,0.6666666666666666,0.08,0.7027027027027027,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.10526315789473684,1.0,0.26666666666666666,0.3803856224708403,0.35,1.0,0.0,0.0,1.0,0.0,0.7397260273972602,1.0,22.0
4471,1.0,0.9197080291970803,0.45,0.3076923076923077,0.0,1.0,1.0,0.4,16.0,1.0,0.0,0.7894736842105263,0.0,0.0,0.35,0.3333333333333333,0.0,0.5306122448979592,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12903225806451613,1.0,0.1111111111111111,0.2809364548494983,0.4,0.18181818181818182,0.0,0.0,1.0,0.0,0.4,0.17391304347826086,26.0
4472,1.0,0.9197080291970803,0.275,0.3076923076923077,0.0,1.0,1.0,0.2222222222222222,156.04166666666666,1.0,0.0,0.7368421052631579,0.0,0.0,0.3,0.6666666666666666,0.08,0.9285714285714286,1.0,1.0,0.5,1.0,1.0,1.0,0.15384615384615385,0.10344827586206896,1.0,0.26666666666666666,0.27543186180422263,0.4,0.1643835616438356,0.0,0.0,1.0,0.0,0.40217391304347827,0.25,26.0
4473,1.0,1.0,0.45,1.0,0.0,1.0,1.0,0.4,32.0,0.0,1.0,0.8421052631578947,0.0,0.0,0.325,1.0,0.08,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.10344827586206896,1.0,0.26666666666666666,0.38058502089360335,0.325,1.0,0.0,0.0,0.0,1.0,0.7482993197278912,1.0,20.0
4474,1.0,0.9197080291970803,0.35,0.3076923076923077,0.0,1.0,1.0,0.4444444444444444,67.125,0.0,0.0,0.7894736842105263,0.0,0.0,0.3,0.3333333333333333,0.08,0.34285714285714286,1.0,1.0,0.0,1.0,1.0,1.0,0.15384615384615385,0.10526315789473684,1.0,0.26666666666666666,0.27543186180422263,0.325,0.16666666666666666,0.0,0.0,1.0,1.0,0.41530054644808745,0.25,26.0
4475,1.0,0.9197080291970803,0.4,0.3076923076923077,0.0,1.0,1.0,0.2222222222222222,70.66666666666667,1.0,0.0,0.7894736842105263,0.0,0.0,0.325,0.3333333333333333,0.08,0.9285714285714286,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12903225806451613,1.0,0.1111111111111111,0.2733363108530594,0.375,0.2702702702702703,0.0,0.0,1.0,0.0,0.3917525773195876,0.17391304347826086,26.0
4476,1.0,0.9197080291970803,0.3,0.3076923076923077,0.0,1.0,1.0,0.2857142857142857,117.5,1.0,0.0,0.6842105263157895,0.0,0.0,0.3,0.6666666666666666,0.08,0.7857142857142857,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.10344827586206896,1.0,1.0,0.47633136094674555,0.35,0.16901408450704225,0.0,0.0,1.0,0.0,0.4827586206896552,0.25,24.0
